uniprot,predictive,VIP
A0A0A0MRM8,-3.3877,1.3389
A0A0A0MRM9,3.8274,1.7952
A0A0A0MRP2,-1.5784,0.40177
A0A0A0MRR2,2.4241,0.79367
A0A0A0MRR7,-1.6578,0.60193
A0A0A0MRU5,0.76678,0.033459
A0A0A0MS29,-1.0056,0.20911
A0A0A0MS52,-4.6109,1.7976
A0A0A0MSE7,-0.58497,0.4674
A0A0A0MSF9,0.23117,0.38142
A0A0A0MSG2,-5.7973,2.5157
A0A0A0MSJ9,-1.7639,0.92485
A0A0A0MSS8,-3.8566,1.3048
A0A0A0MST0,1.9634,0.69354
A0A0A0MSV9,4.2238,1.5049
A0A0A0MSZ4,-3.2261,1.2511
A0A0A0MT23,2.1736,1.0266
A0A0A0MT33,-1.9759,0.56561
A0A0A0MT35,-1.4402,0.82907
A0A0A0MT60,-2.4389,0.86125
A0A0A0MT83,-2.5619,1.0988
A0A0A0MTE8,-1.6319,0.59456
A0A0A0MTH3,-5.123,2.3564
A0A0A0MTH9,-0.0053264,0.074536
A0A0A0MTL5,-0.74533,0.23949
A0A0A0MTN0,4.5617,1.8655
A0A0A0MTQ8,0.52026,0.46911
A0A0A0MTR7,-2.8662,1.2863
A0A0A0MTS2,1.57,0.57487
A0A0A0MTS7,0.80003,0.51778
A0A0A0RAS4,0.3933,0.1181
A0A0A1HAV6,-0.11711,0.27249
A0A0A1TTQ0,-5.555,2.1901
A0A0A6YY96,2.4063,0.87265
A0A0A6YYF3,-2.2682,1.0324
A0A0A6YYF8,-1.713,0.81698
A0A0A6YYH1,-5.3902,2.2635
A0A0A6YYJ5,0.51796,0.086093
A0A0A6YYL2,2.5216,1.2838
A0A0A6YYL4,1.2547,0.55894
A0A0A6YYL6,3.6862,1.1696
A0A0A6YZ17,1.0159,0.61664
A0A0A7E6I2,-0.030605,0.17375
A0A0A8K8C0,-2.9145,1.2697
A0A0B4J1R7,-1.7171,0.8459
A0A0B4J1S4,0.38755,0.42377
A0A0B4J1S8,2.6393,0.87851
A0A0B4J1V8,0.85326,0.69452
A0A0B4J1V9,0.074798,0.31893
A0A0B4J1W0,1.1974,0.6607
A0A0B4J1W3,1.9255,0.5157
A0A0B4J2A0,-2.0431,0.54032
A0A0B4J2C3,3.5472,1.2374
A0A0B4J2E5,1.7893,0.65757
A0A0B4U5E3,5.6831,2.3829
A0A0B5HR54,0.76701,0.32486
A0A0B6XK00,-1.9724,1.0153
A0A0B6XK12,0.077493,0.26873
A0A0C4DFL7,1.2064,0.38925
A0A0C4DFM7,-0.21911,0.24808
A0A0C4DFN1,-1.755,0.9206
A0A0C4DFN3,2.1586,0.70856
A0A0C4DFR8,1.1626,0.69325
A0A0C4DFS6,-3.1004,1.0753
A0A0C4DFU2,3.4672,1.6375
A0A0C4DFW2,-1.9009,0.45839
A0A0C4DFX3,-3.572,1.5021
A0A0C4DFX9,-1.7124,0.58026
A0A0C4DG17,0.91326,0.66616
A0A0C4DG40,-2.7937,0.98263
A0A0C4DG49,-3.7173,1.7911
A0A0C4DG91,1.0395,0.27467
A0A0C4DG99,0.8883,0.044511
A0A0C4DGA7,2.9613,0.93631
A0A0C4DGB5,-4.6418,1.9133
A0A0C4DGG9,-3.0999,1.3146
A0A0C4DGP0,5.5802,2.4556
A0A0C4DGQ5,-1.8327,0.99754
A0A0C4ZLW1,-0.81837,0.14639
A0A0D9SEI0,-0.49094,0.24936
A0A0D9SF53,2.2321,1.0551
A0A0D9SF54,2.4261,0.83287
A0A0D9SFE4,-3.2349,1.4836
A0A0D9SFG6,-3.9378,1.5274
A0A0D9SGE8,-1.9404,0.80733
A0A0E3DD73,1.7078,0.65507
A0A0F7G8H5,-2.9439,0.99925
A0A0F7KYT8,0.27358,0.069583
A0A0G2JH66,3.4616,1.5217
A0A0G2JIW1,-0.8219,0.15878
A0A0G2JJD3,4.3033,1.7133
A0A0G2JK23,0.36556,0.16216
A0A0G2JK44,-2.0493,0.85859
A0A0G2JK64,-1.2779,0.37842
A0A0G2JL52,-1.1843,0.11844
A0A0G2JNW7,0.56333,0.34999
A0A0G2JPB1,1.1121,0.6474
A0A0G2JPP5,-4.4982,1.7378
A0A0G2JPR0,-3.5309,1.3447
A0A0G2JPT2,1.0855,0.53106
A0A0G2JPT5,-0.46853,0.53068
A0A0G2R0V1,0.68856,0.13573
A0A0G2R4E5,-0.85095,0.28625
A0A0H4IV28,-1.2717,0.67335
A0A0J9YVP6,-0.52221,0.16713
A0A0J9YW36,-1.6589,0.85518
A0A0J9YWL0,-2.4001,0.8618
A0A0J9YX62,0.058559,0.2787
A0A0J9YXC7,-3.9381,1.6342
A0A0J9YXF2,3.1782,1.3319
A0A0J9YY34,-2.4816,0.86534
A0A0K0K1I0,-3.3274,1.6138
A0A0K0K1J1,-3.2485,1.4044
A0A0K0K1K4,-2.2314,0.60745
A0A0K0K1K7,-1.8633,0.96795
A0A0K0K1L8,-0.71898,0.40809
A0A0K2GN21,4.4831,2.0996
A0A0M3R6J9,0.059808,0.29356
A0A0M4G3H8,-2.9971,1.4163
A0A0P0C1B5,-1.1205,0.23915
A0A0R4J2E2,-1.0105,0.2142
A0A0R4J2G3,3.9914,1.5088
A0A0S2PZM4,2.2604,0.92941
A0A0S2Q0B1,1.2738,0.15093
A0A0S2Z2Z3,2.9279,1.1646
A0A0S2Z2Z6,-0.48873,0.28657
A0A0S2Z319,2.5453,1.0533
A0A0S2Z377,-1.8046,0.82429
A0A0S2Z381,-2.2533,0.84573
A0A0S2Z392,-5.4571,2.3202
A0A0S2Z3G3,1.1528,0.3496
A0A0S2Z3H1,-4.0409,1.579
A0A0S2Z3H3,-4.7033,2.1817
A0A0S2Z3H8,-4.5886,1.8222
A0A0S2Z3L2,3.4385,1.4058
A0A0S2Z3R6,5.578,2.3286
A0A0S2Z3W7,-2.4061,0.89582
A0A0S2Z3Y1,0.349,0.11129
A0A0S2Z3Y2,5.8838,2.4638
A0A0S2Z3Y7,-2.9728,1.4314
A0A0S2Z3Z5,0.79708,0.5856
A0A0S2Z404,0.2542,0.038008
A0A0S2Z410,0.85948,0.60909
A0A0S2Z428,-1.9721,0.79095
A0A0S2Z433,0.96965,0.2972
A0A0S2Z462,-0.87825,0.43751
A0A0S2Z489,0.79737,0.5179
A0A0S2Z491,2.7035,1.0186
A0A0S2Z497,1.1599,0.30298
A0A0S2Z4A5,-5.6336,2.2052
A0A0S2Z4B5,-4.0013,1.6551
A0A0S2Z4D1,-1.1656,0.25064
A0A0S2Z4G7,0.83016,0.54175
A0A0S2Z4G8,-0.84575,0.11349
A0A0S2Z4I4,-2.9485,1.436
A0A0S2Z4I9,-0.61013,0.31792
A0A0S2Z4J1,3.7724,1.7367
A0A0S2Z4R1,1.2338,0.27339
A0A0S2Z4R2,4.9518,2.0194
A0A0S2Z4R4,-3.7201,1.6784
A0A0S2Z4T8,0.074526,0.20439
A0A0S2Z4U0,0.21147,0.0058151
A0A0S2Z4V6,0.45512,0.016397
A0A0S2Z4W2,2.5423,1.3566
A0A0S2Z4Z2,-0.59254,0.002151
A0A0S2Z4Z6,0.3229,0.36023
A0A0S2Z4Z9,-3.0342,1.1786
A0A0S2Z500,2.2535,1.0591
A0A0S2Z556,-0.26473,0.099599
A0A0S2Z569,-1.4128,0.52143
A0A0S2Z570,-0.22541,0.32728
A0A0S2Z577,0.020202,0.010472
A0A0S2Z5C3,2.6067,0.84854
A0A0S2Z5C9,3.2092,1.2802
A0A0S2Z5D6,3.0904,0.99428
A0A0S2Z5D8,2.9427,1.3333
A0A0S2Z5E9,-0.83638,0.15092
A0A0S2Z5H0,2.6875,0.73274
A0A0S2Z5J9,2.2024,0.73284
A0A0S2Z5K9,-4.8079,2.1173
A0A0S2Z5L0,-0.15892,0.087145
A0A0S2Z5L1,-0.012222,0.19455
A0A0S2Z5L8,2.7719,1.0994
A0A0S2Z5M1,2.677,1.2946
A0A0S2Z5M8,1.5665,0.86461
A0A0S2Z5U1,4.0892,1.6759
A0A0S2Z5U6,2.2597,0.96277
A0A0S2Z5U7,-1.1198,0.061196
A0A0S2Z5U8,-3.7129,1.6399
A0A0S2Z652,-0.25467,0.024875
A0A0S2Z6I4,-0.050609,0.36597
A0A0S2Z6M9,0.15344,0.20953
A0A0S2Z6V5,-0.0077129,0.21681
A0A0S4T3R3,3.0146,1.2772
A0A0U1RQE4,1.7759,1.0202
A0A0U1RQQ9,-0.45974,0.10805
A0A0U1RR27,2.2833,0.8323
A0A0U1RRB6,-1.4485,0.73636
A0A0U1RRE5,-2.9567,1.1002
A0A0U1RRH6,2.0044,0.72772
A0A0U1RRK1,0.92243,0.41727
A0A0U1RRL8,-0.14027,0.090075
A0A0U5JA32,1.177,0.26622
A0A0U5PYZ0,1.1149,0.20024
A0A0X1KG71,-3.7601,1.4937
A0A0Y0BS51,3.2145,1.1535
A0A109NGN6,-1.2025,0.093285
A0A140GPP7,0.31492,0.22793
A0A140T8X7,-1.5027,0.47091
A0A140T9T7,2.1137,0.96638
A0A140VJC8,3.5471,1.6884
A0A140VJD7,0.24593,0.32538
A0A140VJE6,0.59179,0.47848
A0A140VJE8,-0.49231,0.35619
A0A140VJF4,-0.15657,0.14239
A0A140VJI4,0.31755,0.41305
A0A140VJJ2,-5.6245,2.0973
A0A140VJK1,0.93755,0.54507
A0A140VJK2,-5.3007,2.043
A0A140VJL8,-0.62255,0.54518
A0A140VJM0,-2.6085,1.2824
A0A140VJM4,3.04,1.0889
A0A140VJN5,1.8973,0.63982
A0A140VJN8,-2.7872,1.3575
A0A140VJP2,-3.1243,1.2365
A0A140VJQ6,1.1685,0.46789
A0A140VJR2,-5.7104,2.3782
A0A140VJT8,-1.2968,0.84004
A0A140VJW1,-0.0072388,0.25599
A0A140VJW3,-0.66755,0.083589
A0A140VJW5,-0.27367,0.35903
A0A140VJX1,-1.3756,0.69031
A0A140VJX3,-2.0623,1.0026
A0A140VJX5,4.7361,1.9839
A0A140VJZ1,-4.1501,1.878
A0A140VJZ4,2.0562,0.59587
A0A140VK05,2.1607,1.0631
A0A140VK07,-3.2667,1.3459
A0A140VK27,-3.5024,1.4297
A0A140VK41,-3.5654,1.2194
A0A140VK53,0.1004,0.30444
A0A140VK56,-0.97357,0.5752
A0A140VK59,1.3831,0.76096
A0A140VK69,-1.1793,0.62897
A0A140VK70,3.0527,1.2839
A0A140VK72,2.8088,1.1145
A0A140VK83,-0.87852,0.36147
A0A140VK84,-3.9005,1.4976
A0A140VK92,-2.6508,1.2516
A0A140VKA6,0.79704,0.042779
A0A140VKA9,1.3365,0.43681
A0A140VKC8,-2.1629,0.60161
A0A140VKC9,-5.9281,2.4539
A0A140VKE9,-3.0257,1.5437
A0A140VKF1,-0.37643,0.23236
A0A140VKG2,0.45127,0.40252
A0A140VKG4,1.7222,0.57329
A0A142CHG9,3.6784,1.5476
A0A158RFU3,-3.9247,1.4231
A0A158RFU6,3.785,1.4159
A0A184AP76,0.30625,0.16446
A0A186VN52,0.46578,0.34874
A0A1A7UP97,2.3908,0.83432
A0A1B0GTL5,2.1122,0.79811
A0A1B0GTU4,-5.327,2.3355
A0A1B0GU45,-1.5237,0.71891
A0A1B0GUA3,-1.0184,0.62221
A0A1B0GUF4,-0.38943,0.43767
A0A1B0GUI1,1.2161,0.44156
A0A1B0GUS7,-1.2091,0.39752
A0A1B0GUW5,-3.5712,1.6108
A0A1B0GUZ7,-1.7258,0.97276
A0A1B0GV70,0.49598,0.13927
A0A1B0GW05,-4.1185,1.726
A0A1B0GW41,-0.80528,0.035415
A0A1B0GW77,-3.0684,1.0697
A0A1B0GWA0,0.92721,0.69512
A0A1B0VYS2,-0.3856,0.062614
A0A1B2JLU2,-1.5283,0.85429
A0A1C3PHT4,5.286,2.1364
A0A1C7CYW8,-0.38827,0.14394
A0A1C7CYX1,-2.0244,0.51133
A0A1C7CYX9,-1.858,0.52598
A0A1C7CYZ0,0.059087,0.30898
A0A1L5BXV2,-0.82394,0.39694
A0A1L7NY50,4.5437,1.8617
A0A1P7ZIM8,-5.2646,2.298
A0A1S5RA93,-2.0307,1.0469
A0A1S5UYW8,0.67797,0.17642
A0A1S5UZ07,-3.042,1.5803
A0A1S5UZH5,1.3403,0.75343
A0A1U9X7F9,-0.6114,0.0032796
A0A1U9X7N5,-4.9233,2.1909
A0A1U9X7Y0,-0.85457,0.057325
A0A1U9X845,-1.5279,0.42361
A0A1U9X8E2,1.0485,0.58696
A0A1U9X8F1,-2.4903,0.90241
A0A1U9X8I7,-0.37422,0.12932
A0A1U9X8J2,0.3828,0.073369
A0A1U9X8Y8,1.5882,0.74988
A0A1U9X944,2.2477,0.83663
A0A1U9X975,0.70905,0.47188
A0A1U9X9C7,3.9582,1.5475
A0A1U9XBE1,0.18281,0.11144
A0A1V1FWL6,-1.2186,0.5093
A0A1W1B5E7,3.0282,1.356
A0A1W1GSK9,-0.72641,0.22799
A0A1W2PNP0,2.8994,0.96385
A0A1W2PNX8,0.88828,0.47219
A0A1W2PNY8,-0.75895,0.42055
A0A1W2PP11,4.0926,1.5474
A0A1W2PP78,1.0231,0.36607
A0A1W2PPJ5,-3.2138,0.99686
A0A1W2PPS1,-1.4157,0.80422
A0A1W2PPZ5,-3.8924,1.5273
A0A1W2PQA9,-1.7613,0.72242
A0A1W2PQM2,2.3889,1.3462
A0A1W2PR06,3.5776,1.3401
A0A1W2PR17,2.3978,1.0904
A0A1W2PS05,2.0296,0.7183
A0A1X7SBS4,-0.095066,0.22906
A0A1X7SBT7,0.76028,0.42659
A0A1X9I3T8,0.97279,0.17263
A0A1X9I444,2.0747,0.93948
A0A1X9I447,2.1739,1.0368
A0A1Y0BRN3,-4.2035,1.8026
A0A5E8,-1.0697,0.60053
A0AV58,0.86855,0.48229
A0AVF1,1.3646,0.7008
A0AVN2,0.01794,0.23197
A0AVT1,2.9965,0.92379
A0JNW5,0.70256,0.37914
A0JP11,4.8446,1.9268
A0MNN4,-0.85591,0.58401
A0MNP2,-1.4693,0.62273
A0MZ66,1.0509,0.39404
A0PJ82,1.5047,0.36125
A0PK00,-0.22596,0.020752
A1A4S6,-1.5729,0.49722
A1E282,-3.897,1.3869
A1KY36,-2.5481,0.81526
A1KZ92,1.4133,0.41457
A1L0S7,-4.647,2.1429
A1L0T0,-2.8286,1.153
A1L172,-0.83194,0.55179
A1L188,-0.56548,0.0024526
A1L3Z9,-0.133,0.23871
A1L471,-2.0951,1.1022
A1L497,0.083924,0.22946
A1L4K2,-1.0576,0.35863
A1L4Q0,1.3519,0.23835
A1X283,-1.3971,0.57509
A2A274,-0.60195,0.019038
A2A299,-3.3475,1.2437
A2A2G4,1.3011,0.48413
A2A3N6,1.4755,0.3207
A2A3R6,3.53,1.3787
A2NX49,0.48794,0.45686
A2RRC9,0.061216,0.12178
A2RRP1,0.42369,0.043784
A2RUB1,0.16648,0.052526
A2RUM7,0.99073,0.10335
A2V663,0.7179,0.50335
A2VCK8,-2.615,1.3936
A2VCQ3,-5.1539,2.1654
A3KC71,-0.92312,0.52753
A3KMH1,0.96696,0.50012
A3KN83,2.1813,0.69661
A4D0P7,0.89885,0.57231
A4D0S8,5.3099,2.3403
A4D0U5,0.48198,0.25205
A4D0V4,-1.9783,0.56768
A4D0W0,-1.0373,0.44053
A4D0W4,-3.2244,1.321
A4D0Z4,4.5841,1.9337
A4D104,-1.9393,1.1529
A4D105,-3.7075,1.2145
A4D1E9,3.9427,1.6654
A4D1F3,2.613,1.2925
A4D1K4,5.3841,2.1884
A4D1L5,1.1875,0.35877
A4D1P6,-2.2185,0.85651
A4D1T0,2.9971,1.1983
A4D1V4,4.3616,1.9867
A4D1W8,-0.056601,0.036372
A4D1Z4,-4.9763,1.9292
A4D2D6,-5.0406,2.1635
A4D2P0,-1.7736,0.91209
A4D2Q0,-0.90931,0.33029
A4FTY4,3.2354,1.1475
A4FU51,1.5907,0.84077
A4GW21,-1.5012,0.47059
A4PIV7,0.18369,0.043788
A4UCT1,0.59375,0.46441
A4UGR9,1.8573,1.0428
A4VCI9,1.8755,0.62032
A4ZVS8,0.28676,0.28377
A5D8V6,-0.26115,0.10379
A5PKX1,-4.0073,1.3578
A5PL18,-4.1973,1.6611
A5PL36,-2.305,0.75143
A5PLK9,3.9894,1.8383
A5PLL7,3.3946,1.6372
A5PLM5,-0.56227,0.015927
A5PLN9,-1.8249,0.6448
A5YKK6,1.7457,0.53668
A5YM53,-0.75882,0.29427
A6H8V1,0.87009,0.019856
A6H8W8,1.7627,0.85553
A6MUU8,2.1098,1.0448
A6NC48,-2.6375,1.3786
A6NCE7,-1.1338,0.64791
A6ND36,-1.8209,0.72727
A6NDG6,-0.99728,0.49586
A6NDU8,-0.45938,0.40946
A6NEE1,0.5264,0.45028
A6NEM2,-3.7218,1.6027
A6NFQ2,0.82732,0.1264
A6NFX8,3.3585,1.6311
A6NGJ0,-1.7622,0.79098
A6NHB5,-2.6997,1.0078
A6NHL2,-2.7075,0.83243
A6NHR9,-0.68616,0.0038894
A6NIH7,-1.5096,0.67189
A6NJ78,0.25392,0.40075
A6NKD9,0.027093,0.094863
A6NKF1,0.83662,0.29972
A6NM62,0.04197,0.083497
A6NMN0,-2.6845,1.0136
A6NMQ1,1.167,0.67695
A6PW57,-2.6284,1.0811
A6QKW0,2.2357,0.74441
A6XAA7,3.8336,1.4907
A6XND5,2.1417,0.5894
A6ZKI3,0.64391,0.074308
A7BI36,1.3426,0.31433
A7E244,1.5107,0.34376
A7E2F7,-3.6194,1.765
A7E2V4,2.2699,0.93758
A7E2W2,-1.9452,0.61934
A7K6Y5,-4.0212,1.5201
A7LNJ1,0.76505,0.41225
A7MBM6,0.06199,0.13135
A7MD96,-0.023983,0.023355
A7UNU5,-0.9305,0.3807
A7XZE4,-4.424,1.9817
A7XZY7,-6.0379,2.3936
A8IK34,0.63572,0.67846
A8JZZ8,3.9596,1.7953
A8K005,-0.60428,0.50934
A8K032,-4.5035,1.7884
A8K037,2.5646,1.2601
A8K070,-1.4379,0.38643
A8K097,0.22352,0.27685
A8K099,-2.5524,0.99645
A8K0B3,0.29034,0.14551
A8K0B5,0.11095,0.098832
A8K0B9,1.6606,0.83721
A8K0C2,2.2658,0.70244
A8K0F7,-0.46162,0.54905
A8K0G1,-0.51727,0.063208
A8K0G7,0.034906,0.1816
A8K0K1,0.41501,0.11676
A8K0M6,1.295,0.2103
A8K0P8,4.61,1.5893
A8K0S6,-0.9822,0.45771
A8K132,-1.3373,0.9204
A8K139,-3.0112,1.4612
A8K1E1,-0.92412,0.16534
A8K1E7,0.41367,0.11071
A8K1K8,2.0578,0.89347
A8K1M4,-3.9543,1.7316
A8K1R1,-0.77862,0.54243
A8K1T7,-2.8355,1.3085
A8K1U0,1.6721,0.47341
A8K1Z3,-0.22528,0.031628
A8K214,0.56881,0.18037
A8K228,0.27063,0.39176
A8K288,-4.4262,1.7139
A8K2A8,1.0542,0.30996
A8K2H6,2.8632,0.98911
A8K2L6,-0.12998,0.19695
A8K2Q6,5.8321,2.441
A8K2T7,-0.2746,0.010934
A8K2V5,-2.7401,0.95421
A8K2W3,-5.0109,1.9733
A8K2X4,-5.0239,2.0753
A8K329,-0.086539,0.29516
A8K335,3.1713,1.5103
A8K337,-1.7048,0.86131
A8K359,3.5408,1.6778
A8K3B6,0.27522,0.14289
A8K3C8,-2.0783,0.64733
A8K3J8,5.3963,2.3185
A8K3L7,-1.6905,0.77924
A8K3Q3,5.0259,1.9092
A8K3Q8,1.7724,0.46198
A8K3R2,0.89073,0.31509
A8K3S2,2.1758,0.99275
A8K3W7,2.9654,1.237
A8K3X3,-3.3669,1.2477
A8K3Y5,3.4899,1.3034
A8K3Y8,-0.62509,0.37993
A8K3Z6,0.33049,0.076042
A8K486,-0.6153,0.52946
A8K492,-0.23296,0.086512
A8K4F5,-1.928,0.65085
A8K4H5,3.7934,1.5793
A8K4K1,3.2829,1.2901
A8K4M4,0.31579,0.1177
A8K4M5,2.5755,1.2638
A8K4N4,5.3125,2.2779
A8K4P6,1.8397,1.0119
A8K4P8,1.1999,0.68181
A8K4Q6,-1.9428,0.45875
A8K4R1,1.2783,0.68677
A8K4S9,0.20954,0.13766
A8K4T0,-2.6724,1.0865
A8K4U2,-2.1607,0.94089
A8K4V4,4.1098,1.5171
A8K4V6,-0.67236,0.031654
A8K4W2,1.4931,0.8472
A8K4W5,-0.97269,0.65028
A8K4Z6,-0.26394,0.065523
A8K509,-0.59778,0.53403
A8K517,3.1991,1.1701
A8K545,1.9251,0.70064
A8K556,-3.4654,1.5499
A8K586,0.34168,0.24214
A8K588,-0.9449,0.35872
A8K594,-5.7877,2.4487
A8K5B0,3.4556,1.3113
A8K5C2,-1.0684,0.66389
A8K5D4,4.3442,1.5632
A8K5G2,4.4121,1.6172
A8K5H3,-3.0058,1.0976
A8K5M7,2.9455,1.2639
A8K5Q1,-0.36251,0.11362
A8K5S1,2.4861,0.73589
A8K5S3,-2.7208,1.2879
A8K5U9,1.5258,0.89937
A8K5Y7,1.6513,0.86626
A8K602,-0.22215,0.054325
A8K613,-1.8263,0.56482
A8K644,-1.6078,0.55888
A8K646,0.23961,0.19916
A8K669,4.3469,1.6459
A8K690,1.0196,0.1049
A8K6A7,0.072893,0.23271
A8K6D2,2.1565,0.74931
A8K6F4,-1.3618,0.25994
A8K6G9,-0.50204,0.10775
A8K6J7,-4.2135,1.6122
A8K6J9,1.9072,0.76562
A8K6K2,-0.95805,0.56778
A8K6K4,0.68219,0.48886
A8K6L3,0.97658,0.66608
A8K6L7,-3.0156,1.3153
A8K6Q3,-1.861,0.71022
A8K6Q7,-0.88519,0.16776
A8K6T5,-2.9278,1.3077
A8K6U0,3.2004,1.1882
A8K6U7,-3.553,1.3419
A8K6V6,3.8795,1.4137
A8K6X2,1.2417,0.75491
A8K6Z0,1.1213,0.65282
A8K701,-2.757,1.2355
A8K719,-2.4671,1.2538
A8K724,0.11005,0.18558
A8K725,4.3537,1.8395
A8K727,-3.6884,1.5943
A8K761,0.7178,0.18826
A8K7A1,1.148,0.55454
A8K7D9,3.4253,1.4407
A8K7E0,-5.4379,2.1015
A8K7F3,2.7197,0.91444
A8K7F6,4.6738,1.8595
A8K7F7,1.2643,0.17926
A8K7H4,2.3753,1.1357
A8K7N0,0.73402,0.11215
A8K7Q1,1.0111,0.14599
A8K7R5,-1.5135,0.77946
A8K7S5,-0.91185,0.0059987
A8K7T4,1.1061,0.34005
A8K7V1,0.37406,0.13267
A8K7Z3,-2.4176,0.95217
A8K874,2.4199,0.6836
A8K878,3.2201,1.049
A8K883,-5.1691,2.1642
A8K894,-1.522,0.63543
A8K8A4,-5.4404,2.1835
A8K8B0,1.8306,0.81235
A8K8B2,4.3942,1.7641
A8K8D2,-1.6189,0.44299
A8K8D3,-0.091122,0.18554
A8K8F9,-5.4074,2.209
A8K8K1,2.6098,1.1461
A8K8N3,1.4483,0.74411
A8K8N5,-1.1663,0.41178
A8K8N7,-3.1443,1.1812
A8K8Q0,-4.0152,1.5875
A8K8R5,2.3903,0.95645
A8K8T0,-3.9095,1.7396
A8K8T1,-0.86182,0.13815
A8K8T3,-1.8133,0.69883
A8K8U1,-2.565,0.87117
A8K8U2,-0.55187,0.032681
A8K8U7,0.40401,0.42927
A8K8V8,-1.592,0.75051
A8K8W4,5.3025,1.9092
A8K8W7,-1.48,0.38481
A8K8X0,2.3881,1.2545
A8K8Y8,0.84378,0.49404
A8K8Z3,-0.89079,0.084805
A8K900,3.1788,1.5706
A8K905,1.0019,0.69058
A8K930,-1.7007,0.67732
A8K948,0.29614,0.13704
A8K968,0.50837,0.4047
A8K9A1,0.85303,0.46309
A8K9A5,-1.4475,0.66643
A8K9D8,-2.7362,0.90435
A8K9E1,0.98267,0.12761
A8K9G4,1.2812,0.24351
A8K9K8,3.4093,1.3061
A8K9L8,-1.379,0.49885
A8K9T3,3.7991,1.706
A8K9U2,0.98144,0.20591
A8K9V9,-3.0482,1.0494
A8K9X0,2.2084,0.63236
A8K9X5,-1.8992,0.6307
A8KA19,0.035562,0.080303
A8KA29,1.7973,0.95108
A8KA33,1.997,0.92835
A8KA68,1.2916,0.49131
A8KA74,3.2782,1.251
A8KA76,1.3015,0.71383
A8KA77,1.5897,0.57747
A8KAC4,-0.40918,0.16536
A8KAH1,-1.2148,0.28251
A8KAJ3,-3.1438,1.3221
A8KAK5,1.7669,0.60783
A8KAL2,3.3338,1.27
A8KAM9,-0.70358,0.056968
A8KAP0,0.07005,0.29989
A8KAQ3,-1.441,0.28277
A8MST6,-0.58722,0.068888
A8MT69,1.5207,0.91572
A8MU27,-0.94516,0.010917
A8MUM1,-2.0041,0.89314
A8MWD9,0.080073,0.0237
A8MXP9,-1.6541,0.69976
A8MXV4,3.5021,1.4666
A9QQ22,-1.0099,0.20635
A9UEZ6,-0.032936,0.088534
A9UGY9,-0.49705,0.16176
A9UK01,-1.8863,0.94471
B0AZS5,1.236,0.53686
B0I1S0,1.2496,0.36149
B0LPF3,1.3821,0.50968
B0QY89,2.6963,1.1031
B0QY95,0.73221,0.06213
B0QYS7,-0.09331,0.10011
B0QZ18,-3.0182,1.0179
B0S7P4,3.7552,1.5746
B0YIW6,1.1456,0.39655
B0YJ32,1.0773,0.60177
B0YJ88,-3.451,1.4434
B0YJ89,1.0448,0.30246
B0YJB4,1.6955,0.53961
B1AHB0,-5.2137,2.0128
B1AHD1,2.1179,0.69321
B1AK44,-0.77514,0.32658
B1AK66,2.4927,0.95754
B1AKJ5,3.1996,1.2559
B1AKK2,-5.185,2.1493
B1AKN8,0.45174,0.22409
B1AKR6,-0.57229,0.56801
B1AKZ4,-1.1175,0.73131
B1ALW7,0.90761,0.19598
B1PBA3,4.1559,1.6973
B1PKZ1,1.9255,0.7955
B1Q2B0,-3.2998,1.2746
B1Q3L0,-3.45,1.3114
B2R4A2,0.60666,0.038175
B2R4A9,1.443,0.86134
B2R4C0,1.3255,0.27634
B2R4C1,-0.58217,0.452
B2R4D5,0.2094,0.03551
B2R4H6,3.7172,1.5238
B2R4N3,-0.83778,0.35875
B2R4Q7,2.8477,1.397
B2R4R9,-0.61893,0.32009
B2R4U3,0.56931,0.22915
B2R4X4,0.7503,0.15692
B2R5H0,-2.5229,1.2368
B2R5H5,0.40712,0.49923
B2R5J1,-0.77488,0.37103
B2R5N4,2.0363,1.0852
B2R5S9,-0.1401,0.15988
B2R5U7,3.2162,1.5941
B2R5Y4,0.13149,0.18177
B2R636,0.74216,0.41039
B2R665,2.5289,0.82593
B2R673,4.5596,2.0124
B2R6A9,0.18462,0.42721
B2R6D8,-3.7564,1.1868
B2R6E2,-3.7352,1.587
B2R6F3,-1.8318,0.72057
B2R6H7,1.3522,0.71974
B2R6I6,5.4773,2.2259
B2R6J3,0.68037,0.24434
B2R6N9,0.020403,0.0089072
B2R6S9,2.7895,1.0919
B2R6U9,2.6095,1.0259
B2R6W9,-0.83313,0.43455
B2R6X2,-3.3019,1.1592
B2R713,0.47008,0.35655
B2R720,-1.6555,0.84253
B2R732,-0.58883,0.25714
B2R739,4.1824,1.6096
B2R761,2.8382,1.0485
B2R791,-1.2125,0.42712
B2R7B1,0.67027,0.46379
B2R7C2,0.46749,0.19248
B2R7C5,-4.6995,1.7129
B2R7D2,0.62435,0.13136
B2R7E8,-0.4641,0.15009
B2R7G4,3.7569,1.4989
B2R7N6,-3.9196,1.5141
B2R7R4,-0.57672,0.14432
B2R7T2,-0.18759,0.064606
B2R7T8,-3.189,1.3638
B2R7U4,1.7317,0.62869
B2R7V4,0.87955,0.56577
B2R7X3,-0.3535,0.035713
B2R802,-1.1066,0.31958
B2R823,3.37,1.5036
B2R856,5.0912,1.8571
B2R8G6,-1.2409,0.38859
B2R8J0,2.8931,1.0506
B2R8K8,-5.4794,2.3059
