#ncbi_taxid	child_cluster_id	parent_cluster_id
9606	CL:37230	CL:37126
9606	CL:37231	CL:37230
9606	CL:37232	CL:37231
9606	CL:37235	CL:37232
9606	CL:37237	CL:37235
9606	CL:3724	CL:3710
9606	CL:37249	CL:37235
9606	CL:37267	CL:37231
9606	CL:37282	CL:37230
9606	CL:37284	CL:37282
9606	CL:37294	CL:37282
9606	CL:37303	CL:37125
9606	CL:37304	CL:37303
9606	CL:37315	CL:37303
9606	CL:37326	CL:56
9606	CL:37327	CL:37326
9606	CL:37328	CL:37327
9606	CL:37329	CL:37328
9606	CL:37330	CL:37329
9606	CL:37331	CL:37330
9606	CL:37332	CL:37331
9606	CL:37333	CL:37332
9606	CL:37335	CL:37333
9606	CL:37336	CL:37335
9606	CL:37337	CL:37336
9606	CL:37338	CL:37337
9606	CL:37339	CL:37338
9606	CL:37340	CL:37339
9606	CL:37342	CL:37340
9606	CL:37344	CL:37342
9606	CL:37345	CL:37344
9606	CL:37346	CL:37345
9606	CL:37347	CL:37346
9606	CL:37349	CL:37347
9606	CL:37351	CL:37349
9606	CL:37353	CL:37351
9606	CL:37358	CL:37353
9606	CL:37363	CL:37358
9606	CL:37368	CL:37363
9606	CL:37372	CL:37368
9606	CL:37376	CL:37372
9606	CL:37381	CL:37376
9606	CL:37386	CL:37381
9606	CL:37391	CL:37386
9606	CL:37396	CL:37391
9606	CL:37400	CL:37396
9606	CL:37404	CL:37400
9606	CL:37409	CL:37404
9606	CL:3741	CL:3707
9606	CL:37413	CL:37409
9606	CL:37418	CL:37413
9606	CL:37423	CL:37418
9606	CL:37428	CL:37423
9606	CL:37433	CL:37428
9606	CL:37438	CL:37433
9606	CL:37443	CL:37438
9606	CL:37448	CL:37443
9606	CL:37451	CL:37448
9606	CL:37453	CL:37451
9606	CL:37454	CL:37453
9606	CL:37456	CL:37454
9606	CL:37475	CL:37453
9606	CL:3753	CL:3633
9606	CL:37575	CL:37381
9606	CL:3758	CL:3753
9606	CL:37636	CL:37349
9606	CL:37654	CL:37347
9606	CL:37666	CL:37346
9606	CL:37675	CL:37345
9606	CL:37690	CL:37344
9606	CL:37693	CL:37690
9606	CL:37718	CL:37342
9606	CL:3772	CL:3753
9606	CL:37732	CL:37340
9606	CL:37741	CL:37339
9606	CL:37754	CL:37338
9606	CL:37755	CL:37754
9606	CL:37757	CL:37755
9606	CL:37774	CL:37754
9606	CL:37786	CL:37337
9606	CL:378	CL:140
9606	CL:37805	CL:37336
9606	CL:37807	CL:37805
9606	CL:37819	CL:37805
9606	CL:37833	CL:37335
9606	CL:37834	CL:37833
9606	CL:37836	CL:37834
9606	CL:37848	CL:37834
9606	CL:37857	CL:37833
9606	CL:37875	CL:37333
9606	CL:37876	CL:37875
9606	CL:37877	CL:37876
9606	CL:37890	CL:37876
9606	CL:37902	CL:37875
9606	CL:37912	CL:37332
9606	CL:37913	CL:37912
9606	CL:37914	CL:37913
9606	CL:37916	CL:37914
9606	CL:3792	CL:3631
9606	CL:37935	CL:37913
9606	CL:37950	CL:37912
9606	CL:37963	CL:37331
9606	CL:37965	CL:37963
9606	CL:37982	CL:37963
9606	CL:37996	CL:37330
9606	CL:37997	CL:37996
9606	CL:37998	CL:37997
9606	CL:37999	CL:37998
9606	CL:38010	CL:37998
9606	CL:3802	CL:3630
9606	CL:38020	CL:37997
9606	CL:38030	CL:37996
9606	CL:38032	CL:38030
9606	CL:38051	CL:37329
9606	CL:38052	CL:38051
9606	CL:38054	CL:38052
9606	CL:38056	CL:38054
9606	CL:38089	CL:38052
9606	CL:38099	CL:38051
9606	CL:38100	CL:38099
9606	CL:38102	CL:38100
9606	CL:38116	CL:38100
9606	CL:38127	CL:38099
9606	CL:38138	CL:37328
9606	CL:38139	CL:38138
9606	CL:38140	CL:38139
9606	CL:38142	CL:38140
9606	CL:38161	CL:38139
9606	CL:38162	CL:38161
9606	CL:38173	CL:38161
9606	CL:3818	CL:3628
9606	CL:38183	CL:38138
9606	CL:38184	CL:38183
9606	CL:38193	CL:38183
9606	CL:3821	CL:3818
9606	CL:38210	CL:37327
9606	CL:38211	CL:38210
9606	CL:38212	CL:38211
9606	CL:38214	CL:38212
9606	CL:38239	CL:38211
9606	CL:3824	CL:3821
9606	CL:38248	CL:38210
9606	CL:38250	CL:38248
9606	CL:38268	CL:38248
9606	CL:38284	CL:37326
9606	CL:38285	CL:38284
9606	CL:38288	CL:38285
9606	CL:38315	CL:38284
9606	CL:38330	CL:55
9606	CL:38331	CL:38330
9606	CL:38344	CL:38330
9606	CL:38358	CL:54
9606	CL:38360	CL:38358
9606	CL:38361	CL:38360
9606	CL:38362	CL:38361
9606	CL:38363	CL:38362
9606	CL:38374	CL:38362
9606	CL:38383	CL:38361
9606	CL:38385	CL:38383
9606	CL:38405	CL:38360
9606	CL:38406	CL:38405
9606	CL:38415	CL:38405
9606	CL:38432	CL:38358
9606	CL:38441	CL:53
9606	CL:38442	CL:38441
9606	CL:38443	CL:38442
9606	CL:38444	CL:38443
9606	CL:38455	CL:38443
9606	CL:38464	CL:38442
9606	CL:38478	CL:38441
9606	CL:38479	CL:38478
9606	CL:38490	CL:38478
9606	CL:38504	CL:52
9606	CL:38505	CL:38504
9606	CL:38507	CL:38505
9606	CL:38526	CL:38505
9606	CL:38539	CL:38504
9606	CL:38542	CL:38539
9606	CL:38544	CL:38542
9606	CL:38569	CL:51
9606	CL:38571	CL:38569
9606	CL:3859	CL:3627
9606	CL:38592	CL:38569
9606	CL:3861	CL:3859
9606	CL:38610	CL:50
9606	CL:38611	CL:38610
9606	CL:38614	CL:38611
9606	CL:38630	CL:38611
9606	CL:38640	CL:38610
9606	CL:3871	CL:3859
9606	CL:3882	CL:3626
9606	CL:3884	CL:3882
9606	CL:3903	CL:3625
9606	CL:3906	CL:3903
9606	CL:3907	CL:3906
9606	CL:3908	CL:3907
9606	CL:3909	CL:3908
9606	CL:391	CL:139
9606	CL:3912	CL:3909
9606	CL:3914	CL:3912
9606	CL:3916	CL:3914
9606	CL:3928	CL:3914
9606	CL:3955	CL:3909
9606	CL:3957	CL:3955
9606	CL:3969	CL:3955
9606	CL:3980	CL:3908
9606	CL:3981	CL:3980
9606	CL:3982	CL:3981
9606	CL:3984	CL:3982
9606	CL:3998	CL:3982
9606	CL:40	CL:35
9606	CL:4010	CL:3981
9606	CL:4022	CL:3980
9606	CL:403	CL:138
9606	CL:4031	CL:3907
9606	CL:4032	CL:4031
9606	CL:4035	CL:4032
9606	CL:4038	CL:4035
9606	CL:404	CL:403
9606	CL:406	CL:404
9606	CL:4066	CL:4032
9606	CL:407	CL:406
9606	CL:4079	CL:4031
9606	CL:4082	CL:4079
9606	CL:409	CL:407
9606	CL:411	CL:409
9606	CL:4110	CL:3906
9606	CL:4111	CL:4110
9606	CL:4114	CL:4111
9606	CL:4137	CL:4110
9606	CL:4155	CL:3903
9606	CL:4158	CL:4155
9606	CL:416	CL:411
9606	CL:4178	CL:3624
9606	CL:4179	CL:4178
9606	CL:4182	CL:4179
9606	CL:4198	CL:4178
9606	CL:420	CL:416
9606	CL:4207	CL:3623
9606	CL:4208	CL:4207
9606	CL:4209	CL:4208
9606	CL:421	CL:420
9606	CL:4211	CL:4209
9606	CL:4212	CL:4211
9606	CL:4213	CL:4212
9606	CL:4215	CL:4213
9606	CL:4218	CL:4215
9606	CL:4220	CL:4218
9606	CL:423	CL:421
9606	CL:4236	CL:4218
9606	CL:4260	CL:4213
9606	CL:4262	CL:4260
9606	CL:4264	CL:4262
9606	CL:4284	CL:4260
9606	CL:4300	CL:4212
9606	CL:4316	CL:4211
9606	CL:4319	CL:4316
9606	CL:4341	CL:4209
9606	CL:4342	CL:4341
9606	CL:4343	CL:4342
9606	CL:4344	CL:4343
9606	CL:4346	CL:4344
9606	CL:4360	CL:4344
9606	CL:4373	CL:4343
9606	CL:4390	CL:4342
9606	CL:4401	CL:4341
9606	CL:4403	CL:4401
9606	CL:4405	CL:4403
9606	CL:442	CL:420
9606	CL:4422	CL:4403
9606	CL:4442	CL:4208
9606	CL:4444	CL:4442
9606	CL:4445	CL:4444
9606	CL:4448	CL:4445
9606	CL:4450	CL:4448
9606	CL:4453	CL:4450
9606	CL:4488	CL:4445
9606	CL:4491	CL:4488
9606	CL:45	CL:40
9606	CL:4506	CL:4488
9606	CL:4520	CL:4444
9606	CL:4523	CL:4520
9606	CL:4539	CL:4520
9606	CL:4560	CL:4442
9606	CL:4561	CL:4560
9606	CL:4562	CL:4561
9606	CL:4566	CL:4562
9606	CL:4584	CL:4561
9606	CL:4594	CL:4560
9606	CL:4595	CL:4594
9606	CL:4599	CL:4595
9606	CL:4615	CL:4594
9606	CL:4627	CL:4207
9606	CL:4628	CL:4627
9606	CL:4630	CL:4628
9606	CL:4649	CL:4627
9606	CL:4658	CL:3622
9606	CL:4659	CL:4658
9606	CL:4661	CL:4659
9606	CL:4662	CL:4661
9606	CL:4665	CL:4662
9606	CL:4668	CL:4665
9606	CL:4670	CL:4668
9606	CL:4673	CL:4670
9606	CL:4676	CL:4673
9606	CL:468	CL:409
9606	CL:471	CL:468
9606	CL:4720	CL:4665
9606	CL:473	CL:471
9606	CL:4742	CL:4661
9606	CL:4743	CL:4742
9606	CL:4744	CL:4743
9606	CL:4748	CL:4744
9606	CL:4769	CL:4743
9606	CL:4778	CL:4742
9606	CL:4796	CL:4659
9606	CL:4806	CL:4658
9606	CL:4808	CL:4806
9606	CL:4822	CL:4806
9606	CL:4835	CL:3621
9606	CL:4848	CL:3620
9606	CL:4849	CL:4848
9606	CL:4864	CL:4848
9606	CL:4873	CL:3619
9606	CL:4875	CL:4873
9606	CL:4891	CL:4873
9606	CL:4906	CL:3618
9606	CL:4907	CL:4906
9606	CL:4908	CL:4907
9606	CL:4910	CL:4908
9606	CL:4913	CL:4910
9606	CL:4914	CL:4913
9606	CL:4915	CL:4914
9606	CL:4917	CL:4915
9606	CL:4918	CL:4917
9606	CL:4920	CL:4918
9606	CL:4922	CL:4920
9606	CL:4947	CL:4917
9606	CL:4958	CL:4915
9606	CL:4970	CL:4914
9606	CL:4982	CL:4913
9606	CL:4985	CL:4982
9606	CL:4988	CL:4985
9606	CL:50	CL:45
9606	CL:500	CL:468
9606	CL:5036	CL:4908
9606	CL:5039	CL:5036
9606	CL:5041	CL:5039
9606	CL:5043	CL:5041
9606	CL:5046	CL:5043
9606	CL:5079	CL:5039
9606	CL:5095	CL:4907
9606	CL:51	CL:50
9606	CL:5107	CL:4906
9606	CL:5110	CL:5107
9606	CL:5112	CL:5110
9606	CL:5141	CL:3617
9606	CL:5142	CL:5141
9606	CL:5158	CL:5141
9606	CL:5172	CL:130
9606	CL:5173	CL:5172
9606	CL:5174	CL:5173
9606	CL:5175	CL:5174
9606	CL:5176	CL:5175
9606	CL:5177	CL:5176
9606	CL:5178	CL:5177
9606	CL:5179	CL:5178
9606	CL:518	CL:407
9606	CL:5181	CL:5179
9606	CL:5182	CL:5181
9606	CL:5183	CL:5182
9606	CL:5184	CL:5183
9606	CL:5185	CL:5184
9606	CL:5186	CL:5185
9606	CL:5187	CL:5186
9606	CL:5188	CL:5187
9606	CL:5189	CL:5188
9606	CL:5190	CL:5189
9606	CL:5191	CL:5190
9606	CL:5192	CL:5191
9606	CL:5194	CL:5192
9606	CL:52	CL:51
9606	CL:521	CL:518
9606	CL:5216	CL:5191
9606	CL:5229	CL:5190
9606	CL:5243	CL:5189
9606	CL:5256	CL:5188
9606	CL:5272	CL:5187
9606	CL:5284	CL:5186
9606	CL:5287	CL:5284
9606	CL:53	CL:52
9606	CL:5300	CL:5284
9606	CL:5309	CL:5185
9606	CL:5311	CL:5309
9606	CL:5328	CL:5309
9606	CL:5344	CL:5184
9606	CL:5346	CL:5344
9606	CL:5348	CL:5346
9606	CL:5373	CL:5183
9606	CL:5374	CL:5373
9606	CL:5376	CL:5374
9606	CL:54	CL:53
9606	CL:5401	CL:5373
9606	CL:5414	CL:5182
9606	CL:5415	CL:5414
9606	CL:5416	CL:5415
9606	CL:5419	CL:5416
9606	CL:5421	CL:5419
9606	CL:5433	CL:5419
9606	CL:545	CL:406
9606	CL:5450	CL:5416
9606	CL:5452	CL:5450
9606	CL:5475	CL:5415
9606	CL:5476	CL:5475
9606	CL:5478	CL:5476
9606	CL:548	CL:545
9606	CL:5496	CL:5476
9606	CL:55	CL:54
9606	CL:5508	CL:5475
9606	CL:5520	CL:5414
9606	CL:5522	CL:5520
9606	CL:5525	CL:5522
9606	CL:5555	CL:5181
9606	CL:5556	CL:5555
9606	CL:5558	CL:5556
9606	CL:5560	CL:5558
9606	CL:5564	CL:5560
9606	CL:5566	CL:5564
9606	CL:5593	CL:5560
9606	CL:56	CL:55
9606	CL:5616	CL:5558
9606	CL:5618	CL:5616
9606	CL:5655	CL:5555
9606	CL:5677	CL:5179
9606	CL:5679	CL:5677
9606	CL:5698	CL:5178
9606	CL:5699	CL:5698
9606	CL:57	CL:56
9606	CL:5700	CL:5699
9606	CL:5701	CL:5700
9606	CL:5703	CL:5701
9606	CL:5704	CL:5703
9606	CL:5705	CL:5704
9606	CL:5707	CL:5705
9606	CL:5709	CL:5707
9606	CL:5710	CL:5709
9606	CL:5711	CL:5710
9606	CL:5714	CL:5711
9606	CL:5736	CL:5710
9606	CL:5745	CL:5709
9606	CL:5747	CL:5745
9606	CL:5786	CL:5704
9606	CL:5797	CL:5703
9606	CL:58	CL:57
9606	CL:5819	CL:5701
9606	CL:5823	CL:5819
9606	CL:584	CL:403
9606	CL:5844	CL:5700
9606	CL:5847	CL:5844
9606	CL:5865	CL:5699
9606	CL:5867	CL:5865
9606	CL:5869	CL:5867
9606	CL:587	CL:584
9606	CL:5871	CL:5869
9606	CL:5884	CL:5869
9606	CL:59	CL:58
9606	CL:5909	CL:5865
9606	CL:5923	CL:5698
9606	CL:5924	CL:5923
9606	CL:5925	CL:5924
9606	CL:5927	CL:5925
9606	CL:5928	CL:5927
9606	CL:5929	CL:5928
9606	CL:5931	CL:5929
9606	CL:5933	CL:5931
9606	CL:5967	CL:5928
9606	CL:5968	CL:5967
9606	CL:5981	CL:5967
9606	CL:5997	CL:5927
9606	CL:6	CL:1
9606	CL:60	CL:59
9606	CL:6000	CL:5997
9606	CL:6027	CL:5925
9606	CL:6030	CL:6027
9606	CL:6052	CL:5924
9606	CL:6061	CL:5923
9606	CL:6075	CL:5177
9606	CL:6076	CL:6075
9606	CL:6078	CL:6076
9606	CL:6079	CL:6078
9606	CL:6081	CL:6079
9606	CL:6083	CL:6081
9606	CL:6086	CL:6083
9606	CL:61	CL:60
9606	CL:6109	CL:6081
9606	CL:6125	CL:6079
9606	CL:6126	CL:6125
9606	CL:6129	CL:6126
9606	CL:6147	CL:6125
9606	CL:615	CL:137
9606	CL:616	CL:615
9606	CL:6165	CL:6078
9606	CL:617	CL:616
9606	CL:618	CL:617
9606	CL:6180	CL:6076
9606	CL:619	CL:618
9606	CL:6192	CL:6075
9606	CL:62	CL:61
9606	CL:620	CL:619
9606	CL:6206	CL:5176
9606	CL:6207	CL:6206
9606	CL:6208	CL:6207
9606	CL:6209	CL:6208
9606	CL:621	CL:620
9606	CL:6212	CL:6209
9606	CL:6227	CL:6209
9606	CL:6242	CL:6208
9606	CL:6245	CL:6242
9606	CL:6264	CL:6207
9606	CL:6268	CL:6264
9606	CL:6269	CL:6268
9606	CL:6271	CL:6269
9606	CL:6288	CL:6268
9606	CL:63	CL:62
9606	CL:6300	CL:6264
9606	CL:6314	CL:6206
9606	CL:6315	CL:6314
9606	CL:6317	CL:6315
9606	CL:6319	CL:6317
9606	CL:632	CL:620
9606	CL:6322	CL:6319
9606	CL:6326	CL:6322
9606	CL:6365	CL:6315
9606	CL:6368	CL:6365
9606	CL:6371	CL:6368
9606	CL:6397	CL:6314
9606	CL:64	CL:63
9606	CL:6413	CL:5175
9606	CL:642	CL:619
9606	CL:6424	CL:5174
9606	CL:6425	CL:6424
9606	CL:6427	CL:6425
9606	CL:6451	CL:6424
9606	CL:6473	CL:5173
9606	CL:6474	CL:6473
9606	CL:6490	CL:6473
9606	CL:65	CL:64
9606	CL:6504	CL:5172
9606	CL:6505	CL:6504
9606	CL:6508	CL:6505
9606	CL:6531	CL:6504
9606	CL:6547	CL:129
9606	CL:6548	CL:6547
9606	CL:6549	CL:6548
9606	CL:6550	CL:6549
9606	CL:6551	CL:6550
9606	CL:6552	CL:6551
9606	CL:6553	CL:6552
9606	CL:6555	CL:6553
9606	CL:6558	CL:6555
9606	CL:6562	CL:6558
9606	CL:6565	CL:6562
9606	CL:6568	CL:6565
9606	CL:658	CL:618
9606	CL:66	CL:65
9606	CL:6615	CL:6553
9606	CL:6617	CL:6615
9606	CL:6631	CL:6615
9606	CL:6640	CL:6552
9606	CL:6641	CL:6640
9606	CL:6642	CL:6641
9606	CL:6643	CL:6642
9606	CL:6646	CL:6643
9606	CL:6664	CL:6642
9606	CL:6673	CL:6641
9606	CL:6674	CL:6673
9606	CL:6676	CL:6674
9606	CL:6693	CL:6673
9606	CL:67	CL:66
9606	CL:6704	CL:6640
9606	CL:6719	CL:6551
9606	CL:6721	CL:6719
9606	CL:673	CL:617
9606	CL:6746	CL:6550
9606	CL:6749	CL:6746
9606	CL:6752	CL:6749
9606	CL:6754	CL:6752
9606	CL:6791	CL:6549
9606	CL:6793	CL:6791
9606	CL:6794	CL:6793
9606	CL:6796	CL:6794
9606	CL:6799	CL:6796
9606	CL:68	CL:67
9606	CL:6813	CL:6796
9606	CL:6834	CL:6793
9606	CL:684	CL:616
9606	CL:6855	CL:6791
9606	CL:6866	CL:6548
9606	CL:6867	CL:6866
9606	CL:6868	CL:6867
9606	CL:6869	CL:6868
9606	CL:6871	CL:6869
9606	CL:6874	CL:6871
9606	CL:6893	CL:6871
9606	CL:69	CL:68
9606	CL:6915	CL:6868
9606	CL:6917	CL:6915
9606	CL:6941	CL:6867
9606	CL:695	CL:615
9606	CL:6950	CL:6866
9606	CL:6951	CL:6950
9606	CL:6952	CL:6951
9606	CL:6955	CL:6952
9606	CL:696	CL:695
9606	CL:6968	CL:6952
9606	CL:6977	CL:6951
9606	CL:699	CL:696
9606	CL:6992	CL:6950
9606	CL:6995	CL:6992
9606	CL:6997	CL:6995
9606	CL:70	CL:69
9606	CL:7018	CL:6992
9606	CL:7027	CL:6547
9606	CL:7029	CL:7027
9606	CL:7030	CL:7029
9606	CL:7033	CL:7030
9606	CL:7053	CL:7029
9606	CL:7070	CL:7027
9606	CL:7074	CL:7070
9606	CL:7077	CL:7074
9606	CL:71	CL:70
9606	CL:7102	CL:128
9606	CL:7103	CL:7102
9606	CL:7114	CL:7102
9606	CL:7123	CL:127
9606	CL:7124	CL:7123
9606	CL:7125	CL:7124
9606	CL:7126	CL:7125
9606	CL:7127	CL:7126
9606	CL:7128	CL:7127
9606	CL:7129	CL:7128
9606	CL:7130	CL:7129
9606	CL:7131	CL:7130
9606	CL:7132	CL:7131
9606	CL:7134	CL:7132
9606	CL:7135	CL:7134
9606	CL:7136	CL:7135
9606	CL:7139	CL:7136
9606	CL:7140	CL:7139
9606	CL:7142	CL:7140
9606	CL:7144	CL:7142
9606	CL:7146	CL:7144
9606	CL:7147	CL:7146
9606	CL:7149	CL:7147
9606	CL:7151	CL:7149
9606	CL:7153	CL:7151
9606	CL:7156	CL:7153
9606	CL:716	CL:695
9606	CL:7171	CL:7153
9606	CL:7181	CL:7151
9606	CL:7182	CL:7181
9606	CL:7191	CL:7181
9606	CL:72	CL:71
9606	CL:7203	CL:7149
9606	CL:7217	CL:7147
9606	CL:7226	CL:7146
9606	CL:7228	CL:7226
9606	CL:7229	CL:7228
9606	CL:7232	CL:7229
9606	CL:7249	CL:7228
9606	CL:728	CL:136
9606	CL:729	CL:728
9606	CL:7296	CL:7140
9606	CL:7299	CL:7296
9606	CL:73	CL:72
9606	CL:730	CL:729
9606	CL:7303	CL:7299
9606	CL:7308	CL:7303
9606	CL:731	CL:730
9606	CL:7312	CL:7308
9606	CL:732	CL:731
9606	CL:7335	CL:7299
9606	CL:735	CL:732
9606	CL:7353	CL:7139
9606	CL:7355	CL:7353
9606	CL:7357	CL:7355
9606	CL:7359	CL:7357
9606	CL:7361	CL:7359
9606	CL:7364	CL:7361
9606	CL:7365	CL:7364
9606	CL:7367	CL:7365
9606	CL:737	CL:735
9606	CL:7370	CL:7367
9606	CL:738	CL:737
9606	CL:7387	CL:7365
9606	CL:7397	CL:7364
9606	CL:74	CL:73
9606	CL:740	CL:738
9606	CL:742	CL:740
9606	CL:7423	CL:7359
9606	CL:743	CL:742
9606	CL:7433	CL:7357
9606	CL:744	CL:743
9606	CL:7454	CL:7353
9606	CL:747	CL:744
9606	CL:7475	CL:7135
9606	CL:7485	CL:7134
9606	CL:7488	CL:7485
9606	CL:7490	CL:7488
9606	CL:75	CL:74
9606	CL:751	CL:747
9606	CL:7532	CL:7132
9606	CL:7534	CL:7532
9606	CL:7535	CL:7534
9606	CL:7536	CL:7535
9606	CL:7539	CL:7536
9606	CL:7540	CL:7539
9606	CL:7541	CL:7540
9606	CL:7542	CL:7541
9606	CL:7543	CL:7542
9606	CL:7545	CL:7543
9606	CL:7557	CL:7543
9606	CL:7566	CL:7542
9606	CL:7575	CL:7541
9606	CL:7584	CL:7540
9606	CL:7586	CL:7584
9606	CL:7588	CL:7586
9606	CL:76	CL:75
9606	CL:7624	CL:7539
9606	CL:7625	CL:7624
9606	CL:7626	CL:7625
9606	CL:7628	CL:7626
9606	CL:7646	CL:7625
9606	CL:7660	CL:7624
9606	CL:7682	CL:7535
9606	CL:7683	CL:7682
9606	CL:7685	CL:7683
9606	CL:7688	CL:7685
9606	CL:77	CL:76
9606	CL:7712	CL:7683
9606	CL:7714	CL:7712
9606	CL:7735	CL:7682
9606	CL:7750	CL:7534
9606	CL:7751	CL:7750
9606	CL:7755	CL:7751
9606	CL:7782	CL:7750
9606	CL:78	CL:77
9606	CL:7803	CL:7131
9606	CL:7805	CL:7803
9606	CL:7818	CL:7803
9606	CL:7834	CL:7130
9606	CL:7835	CL:7834
9606	CL:7836	CL:7835
9606	CL:7837	CL:7836
9606	CL:7838	CL:7837
9606	CL:7840	CL:7838
9606	CL:7841	CL:7840
9606	CL:7842	CL:7841
9606	CL:7843	CL:7842
9606	CL:7844	CL:7843
9606	CL:7845	CL:7844
9606	CL:7846	CL:7845
9606	CL:7848	CL:7846
9606	CL:786	CL:743
9606	CL:7866	CL:7845
9606	CL:7882	CL:7844
9606	CL:7891	CL:7843
9606	CL:7894	CL:7891
9606	CL:79	CL:78
9606	CL:7913	CL:7842
9606	CL:7925	CL:7841
9606	CL:7926	CL:7925
9606	CL:7937	CL:7925
9606	CL:7946	CL:7840
9606	CL:796	CL:742
9606	CL:7965	CL:7837
9606	CL:7966	CL:7965
9606	CL:7969	CL:7966
9606	CL:7985	CL:7965
9606	CL:7995	CL:7836
9606	CL:80	CL:79
9606	CL:8008	CL:7835
9606	CL:8020	CL:7834
9606	CL:8033	CL:7129
9606	CL:8044	CL:7128
9606	CL:8046	CL:8044
9606	CL:8047	CL:8046
9606	CL:8049	CL:8047
9606	CL:8062	CL:8047
9606	CL:8072	CL:8046
9606	CL:8089	CL:8044
9606	CL:8090	CL:8089
9606	CL:81	CL:80
9606	CL:8101	CL:8089
9606	CL:8117	CL:7127
9606	CL:8118	CL:8117
9606	CL:8119	CL:8118
9606	CL:8121	CL:8119
9606	CL:8123	CL:8121
9606	CL:8125	CL:8123
9606	CL:8155	CL:8119
9606	CL:8156	CL:8155
9606	CL:816	CL:738
9606	CL:8165	CL:8155
9606	CL:8174	CL:8118
9606	CL:8175	CL:8174
9606	CL:8177	CL:8175
9606	CL:8194	CL:8175
9606	CL:82	CL:81
9606	CL:8206	CL:8174
9606	CL:8221	CL:8117
9606	CL:8222	CL:8221
9606	CL:8223	CL:8222
9606	CL:8225	CL:8223
9606	CL:8230	CL:8225
9606	CL:8245	CL:8223
9606	CL:8247	CL:8245
9606	CL:8266	CL:8222
9606	CL:827	CL:737
9606	CL:8275	CL:8221
9606	CL:8277	CL:8275
9606	CL:8294	CL:7126
9606	CL:8297	CL:8294
9606	CL:83	CL:82
9606	CL:8319	CL:7125
9606	CL:8320	CL:8319
9606	CL:8321	CL:8320
9606	CL:8324	CL:8321
9606	CL:8325	CL:8324
9606	CL:8326	CL:8325
9606	CL:8335	CL:8325
9606	CL:8345	CL:8324
9606	CL:8372	CL:8320
9606	CL:8374	CL:8372
9606	CL:8376	CL:8374
9606	CL:8391	CL:8374
9606	CL:84	CL:83
9606	CL:8410	CL:8372
9606	CL:8419	CL:8319
9606	CL:8432	CL:7124
9606	CL:8433	CL:8432
9606	CL:8434	CL:8433
9606	CL:8435	CL:8434
9606	CL:8436	CL:8435
9606	CL:8437	CL:8436
9606	CL:8438	CL:8437
9606	CL:8439	CL:8438
9606	CL:8440	CL:8439
9606	CL:8442	CL:8440
9606	CL:8444	CL:8442
9606	CL:8445	CL:8444
9606	CL:8446	CL:8445
9606	CL:8447	CL:8446
9606	CL:8449	CL:8447
9606	CL:8450	CL:8449
9606	CL:8455	CL:8450
9606	CL:8469	CL:8449
9606	CL:8487	CL:8447
9606	CL:8499	CL:8446
9606	CL:85	CL:84
9606	CL:850	CL:732
9606	CL:8500	CL:8499
9606	CL:8502	CL:8500
9606	CL:851	CL:850
9606	CL:852	CL:851
9606	CL:8523	CL:8499
9606	CL:8538	CL:8445
9606	CL:854	CL:852
9606	CL:8548	CL:8444
9606	CL:8549	CL:8548
9606	CL:8560	CL:8548
9606	CL:8576	CL:8442
9606	CL:8578	CL:8576
9606	CL:86	CL:85
9606	CL:8606	CL:8440
9606	CL:8607	CL:8606
9606	CL:8610	CL:8607
9606	CL:8611	CL:8610
9606	CL:8612	CL:8611
9606	CL:8614	CL:8612
9606	CL:8617	CL:8614
9606	CL:8620	CL:8617
9606	CL:864	CL:852
9606	CL:8654	CL:8611
9606	CL:8666	CL:8610
9606	CL:8668	CL:8666
9606	CL:8680	CL:8666
9606	CL:87	CL:86
9606	CL:8701	CL:8606
9606	CL:8703	CL:8701
9606	CL:8705	CL:8703
9606	CL:873	CL:851
9606	CL:8734	CL:8701
9606	CL:8753	CL:8439
9606	CL:8754	CL:8753
9606	CL:8755	CL:8754
9606	CL:8756	CL:8755
9606	CL:8757	CL:8756
9606	CL:8761	CL:8757
9606	CL:8763	CL:8761
9606	CL:8765	CL:8763
9606	CL:8767	CL:8765
9606	CL:877	CL:873
9606	CL:8770	CL:8767
9606	CL:88	CL:87
9606	CL:8823	CL:8757
9606	CL:8826	CL:8823
9606	CL:8848	CL:8756
9606	CL:8859	CL:8755
9606	CL:8861	CL:8859
9606	CL:8881	CL:8754
9606	CL:8884	CL:8881
9606	CL:89	CL:88
9606	CL:8910	CL:8753
9606	CL:8925	CL:8438
9606	CL:8926	CL:8925
9606	CL:8927	CL:8926
9606	CL:8928	CL:8927
9606	CL:893	CL:850
9606	CL:8930	CL:8928
9606	CL:8933	CL:8930
9606	CL:8936	CL:8933
9606	CL:8956	CL:8930
9606	CL:8958	CL:8956
9606	CL:8980	CL:8928
9606	CL:8981	CL:8980
9606	CL:8984	CL:8981
9606	CL:90	CL:89
9606	CL:9004	CL:8980
9606	CL:9013	CL:8927
9606	CL:9016	CL:9013
9606	CL:9040	CL:8926
9606	CL:9057	CL:8925
9606	CL:9058	CL:9057
9606	CL:9060	CL:9058
9606	CL:9062	CL:9060
9606	CL:9065	CL:9062
9606	CL:9067	CL:9065
9606	CL:907	CL:731
9606	CL:909	CL:907
9606	CL:91	CL:90
9606	CL:9111	CL:9058
9606	CL:912	CL:909
9606	CL:9123	CL:9057
9606	CL:914	CL:912
9606	CL:9140	CL:8437
9606	CL:9142	CL:9140
